comment_id,texto_original,texto_modelo,texto_sha256,sentimiento,etiqueta_modelo,prob_negativo,prob_neutral,prob_positivo,confianza,margen_confianza,baja_confianza,modelo,revision_modelo,transformers_version,max_length
UgwrIvqGid-S983oU9J4AaABAg,Por querer justificarse le sacaron a luz sus artadas a costillas del pobre pueblo de Guatemala,Por querer justificarse le sacaron a luz sus artadas a costillas del pobre pueblo de Guatemala,eedf6d19602c819096b6c406f83db2096af2194e48697c8a3122edae1adec12b,negativo,NEG,0.9381494522094727,0.048093900084495544,0.013756572268903255,0.9381494522094727,0.8900555521249771,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwsCWap2Jq1pNrLOWl4AaABAg,Lo felicito  periodista de alto valor por decirle la verdad al diputado Rodas,Lo felicito periodista de alto valor por decirle la verdad al diputado Rodas,d208cc9573e0baf7ccb4d7c845a7612c63b6535837b1b058f558fd21384ad315,positivo,POS,0.02437974512577057,0.08086889982223511,0.8947513699531555,0.8947513699531555,0.8138824701309204,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwtcR5U0FAkeZsiVVt4AaABAg,Metanlos a la carcel y como se bisten de mujer que les echen chuso por maricones,Metanlos a la carcel y como se bisten de mujer que les echen chuso por maricones,f7d02c264a805645cb9fe2213d9147017c564c216f805f9ff2f1506e340d82c7,negativo,NEG,0.8489305377006531,0.1290111243724823,0.022058358415961266,0.8489305377006531,0.7199194133281708,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugwvm2HYh08HI1HkcXV4AaABAg,"Muchísimas gracias Sr. y excelentísimo Presidente Constitucional de la República de Guatemala,  por trabajar enormemente por todos los ciudadanos y también por unir sus esfuerzos con el Gobierno de los Estados Unidos Mexicanos,  porque el Turismo va hacer el mejor puente para incrementar la economía de todas aquellas personas al rededor del mundo, que quieran conocer más de esta cultura Maya compartida y la cual nos hace sentirnos hermanos con ese gran país. MÉXICO Y GUATEMALA UNIDOS POR SIEMPRE 💕","Muchísimas gracias Sr. y excelentísimo Presidente Constitucional de la República de Guatemala, por trabajar enormemente por todos los ciudadanos y también por unir sus esfuerzos con el Gobierno de los Estados Unidos Mexicanos, porque el Turismo va hacer el mejor puente para incrementar la economía de todas aquellas personas al rededor del mundo, que quieran conocer más de esta cultura Maya compartida y la cual nos hace sentirnos hermanos con ese gran país. MÉXICO Y GUATEMALA UNIDOS POR SIEMPRE 💕",44f053161ecdbdcee41275c546f2e65ae010d7853e156b7aadba27fe861f6e69,positivo,POS,0.005232647527009249,0.02933512255549431,0.9654322266578674,0.9654322266578674,0.9360971041023731,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwvvK1L0aLOhCMUzfN4AaABAg,Y haci vienen corriéndo para que él pueblo voté por ustedes no piensan en él pueblo que está sufriendo por un sueldo minusioso partida de ladrones corruptos hijos de la fiscal nietos de giamatey hijastros de Miguel Martínez sinó gana en el congreso renuncien también aprueben la ley para sacar ala fiscal aganlo,Y haci vienen corriéndo para que él pueblo voté por ustedes no piensan en él pueblo que está sufriendo por un sueldo minusioso partida de ladrones corruptos hijos de la fiscal nietos de giamatey hijastros de Miguel Martínez sinó gana en el congreso renuncien también aprueben la ley para sacar ala fiscal aganlo,735ccfebe81a945b2481a5fe7e44bee79b2c395d8063654ba34fcb9de5e1577f,negativo,NEG,0.9671024680137634,0.02819269336760044,0.0047049252316355705,0.9671024680137634,0.938909774646163,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwwH4OIcVCCN6SbBX14AaABAg,"Deberían ir a comer al mercado central les queda cerca, llegan a pie y contribuyen con la pequeña empresa.
Ir a donde van y pagar con dinero de los tributos es lujurioso e insulta al pueblo soberano.","Deberían ir a comer al mercado central les queda cerca, llegan a pie y contribuyen con la pequeña empresa. Ir a donde van y pagar con dinero de los tributos es lujurioso e insulta al pueblo soberano.",8eb843b3059145436c13d69d2b7458a628c0a4f022bafb0ff1d10dfd56ef5dfb,negativo,NEG,0.9619882702827454,0.030790213495492935,0.007221454754471779,0.9619882702827454,0.9311980567872524,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwwKfLmhHVU-Oxzqtl4AaABAg,"No justifico lo del diputado, pero quisiera ver una entrevista similar en la administración anterior, ahí no! Porq tambien a los d con criterio les salpicaba la corrupción","No justifico lo del diputado, pero quisiera ver una entrevista similar en la administración anterior, ahí no! Porq tambien a los d con criterio les salpicaba la corrupción",5bbff8f4f4758ce9bc40304ef01fde87b50b511bffb54a32175c41b313ccae10,negativo,NEG,0.8561896681785583,0.13144166767597198,0.012368682771921158,0.8561896681785583,0.7247480005025864,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwwPrhCy2levkb6TRd4AaABAg,"Otro detalle muy interesante es para la mayoría que usamos líneas prepago; hay muchos abusos por parte de las empresas, una de ellas por ejemplo te roba el saldo cuando haces una recarga sin haberte asignado ningún paquete; aluden a que sino te asignas un paquete el consumo del saldo corre si usas internet; una recarga de Q100 se consume en 5 min.  Esto no está regulado  la verdad en Guate; la otra compañía es más legal en esto; almenos no te permite navegar sino has asignado paquete. El monopolio nunca será nada bueno, en mi caso opté por quitar cable y servicios asociados tuve demasiados abusos, cobros anticipados,  costos  muy altos y final quedas indefenso. Solo opté por un prepago para Internet lo mínimo necesario, para poder ver YouTube. No consumimos nada más, dejamos de ver TV desde la pandemia, es mejor leer y escuchar la radio, no hay que darles gusto a estas empresas que abusan y roban.  Los que puedan tener internet satelital los felicito es mejor que la corrupcion de las dos empresas  actuales.","Otro detalle muy interesante es para la mayoría que usamos líneas prepago; hay muchos abusos por parte de las empresas, una de ellas por ejemplo te roba el saldo cuando haces una recarga sin haberte asignado ningún paquete; aluden a que sino te asignas un paquete el consumo del saldo corre si usas internet; una recarga de Q100 se consume en 5 min. Esto no está regulado la verdad en Guate; la otra compañía es más legal en esto; almenos no te permite navegar sino has asignado paquete. El monopolio nunca será nada bueno, en mi caso opté por quitar cable y servicios asociados tuve demasiados abusos, cobros anticipados, costos muy altos y final quedas indefenso. Solo opté por un prepago para Internet lo mínimo necesario, para poder ver YouTube. No consumimos nada más, dejamos de ver TV desde la pandemia, es mejor leer y escuchar la radio, no hay que darles gusto a estas empresas que abusan y roban. Los que puedan tener internet satelital los felicito es mejor que la corrupcion de las dos empresas actuales.",03551e407d74f8a44ed72c93d498cb81b196cb7beebaa9894a4e10f67a59b1a0,negativo,NEG,0.9420634508132935,0.05372542515397072,0.004211079329252243,0.9420634508132935,0.8883380256593227,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwxjmtBoAozs0ZUAcd4AaABAg,Al que tienen que enjuiciar es al comparator por comparator obgwtos robados,Al que tienen que enjuiciar es al comparator por comparator obgwtos robados,e746fc491fd1bfa8a8bdf5171690d73556e4d9d5e7b02f9f1021659235714060,negativo,NEG,0.9079324007034302,0.07771780341863632,0.014349768869578838,0.9079324007034302,0.8302145972847939,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwxjmtBoAozs0ZUAcd4AaABAg.AaAbqoGVGipAaAjNG9oPRN,que?,que?,9750eba871fb995a555d0d37edb96de9d5a6533458896e635593bb555b3a9830,neutral,NEU,0.2142745554447174,0.5860719084739685,0.19965361058712006,0.5860719084739685,0.3717973530292511,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgwypjUeZBU45DrrW0d4AaABAg,Yo no entiendo por qué están ahorita con todas estas cosas por qué no lo hacían cuando estaban los corruptos Alvaro Arzú Alan Rodríguez. La señora está evangélica que acaba de salir no entiendo por qué no les decían eso a ellos porque tiene que ser hasta ahora es tonto,Yo no entiendo por qué están ahorita con todas estas cosas por qué no lo hacían cuando estaban los corruptos Alvaro Arzú Alan Rodríguez. La señora está evangélica que acaba de salir no entiendo por qué no les decían eso a ellos porque tiene que ser hasta ahora es tonto,c04fb32293f9b1e2f3c72209b74f56edced286612f73c5e84a1a95f4846f21a9,negativo,NEG,0.9675392508506775,0.02942359820008278,0.0030371283646672964,0.9675392508506775,0.9381156526505947,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugwz_6qtdDTbTWEUQQ94AaABAg,"Ni el mismo lo cree, estos son sinverguenzas y se pasan de pija, cómo se sentirá la familia tener a alguien mañoso, mafioso, sin vergüenza como marido y como padre, es triste","Ni el mismo lo cree, estos son sinverguenzas y se pasan de pija, cómo se sentirá la familia tener a alguien mañoso, mafioso, sin vergüenza como marido y como padre, es triste",63ee8bf2735b9dce1f324b479d40d64753e01a931666335e9ca6f5d9f1ae3fb9,negativo,NEG,0.9856871962547302,0.010808592662215233,0.0035041237715631723,0.9856871962547302,0.974878603592515,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx-G2kCu5aSwh3IR5l4AaABAg,"Y CUANDO VAN HABLAR DE LOS GASTOS DEL PRESIDENTE? La carne la bomba de la piscina los salarios exagerados,los aumentos incluso el nepotismo? ó a él no? De él no se puede hablar? Los regañan?","Y CUANDO VAN HABLAR DE LOS GASTOS DEL PRESIDENTE? La carne la bomba de la piscina los salarios exagerados,los aumentos incluso el nepotismo? ó a él no? De él no se puede hablar? Los regañan?",8df3e38b31fc5a2947254dbb1172c41df8af53d55f6e73baba56fd4df326adeb,negativo,NEG,0.9523075819015503,0.04480746388435364,0.0028849586378782988,0.9523075819015503,0.9075001180171967,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx-cQ3Wf3whk_hssDR4AaABAg,Por qué siempre tapan la cara de los delincuentes,Por qué siempre tapan la cara de los delincuentes,94a29fcb41bbab1f358f4ba7258f46dfef1d1697f81a170171564d64dbcf47d0,negativo,NEG,0.9158505797386169,0.07603970170021057,0.008109692484140396,0.9158505797386169,0.8398108780384064,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx-hH6Ysw9sdv3kHPN4AaABAg,¡Fuera esa basura de mazariegos!,¡Fuera esa basura de mazariegos!,1ce39d6e1379dc963eb0724ca143f7d76c36f46e397b11c74de6e8bcfdc12172,negativo,NEG,0.8668217658996582,0.09817100316286087,0.03500723838806152,0.8668217658996582,0.7686507627367973,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx1reCoIQcnK3ii2GR4AaABAg,"Que gasten todo lo que les pegue la regalada gana, siempre y cuando que lo paguen con su mismo sueldo o dinero como cualquier empleado público, lo que no es admisible es  que estas ratas solo se recetan estos mega gastos por un almuerzo, porque ellos mismos se los permiten.
Ya basta!!! Asi como estos diputados, PNC de la capital, entre otros empleados públicos selectos tengan privilegios de esta naturaleza, mientras que otros tienen que costear transporte, alimentación, internet, entre otras cosas con su propio sueldo o dinero.","Que gasten todo lo que les pegue la regalada gana, siempre y cuando que lo paguen con su mismo sueldo o dinero como cualquier empleado público, lo que no es admisible es que estas ratas solo se recetan estos mega gastos por un almuerzo, porque ellos mismos se los permiten. Ya basta!!! Asi como estos diputados, PNC de la capital, entre otros empleados públicos selectos tengan privilegios de esta naturaleza, mientras que otros tienen que costear transporte, alimentación, internet, entre otras cosas con su propio sueldo o dinero.",59dfc3f1ba0cf05de68bc8d65759e83e0d44366736ead375b559a2c1dd6d2ac7,negativo,NEG,0.9624376893043518,0.03293114900588989,0.004631171468645334,0.9624376893043518,0.9295065402984619,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx2ApaAMqe4ca4SCYx4AaABAg,"Hablemos de cosas relevantes,,,,y No de lo irrelevantes......jajajajaja","Hablemos de cosas relevantes,,,,y No de lo irrelevantes......jajajajaja",b14f94431ac3380fd8ccb828be3085941b651882865853959e69a6a199e0a326,neutral,NEU,0.19461913406848907,0.7023015022277832,0.1030794158577919,0.7023015022277832,0.5076823681592941,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx2LwWBVc3mFGJAinB4AaABAg,Ya es calor...jejej,Ya es calor...jejej,02364827a875711d1b808834219473640870a2f00150084652f239bb7eb612fe,neutral,NEU,0.02524915710091591,0.5554472804069519,0.4193035066127777,0.5554472804069519,0.1361437737941742,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx2byJzZBZkDMQMUqV4AaABAg,No se le cree nada a ese diputransa,No se le cree nada a ese diputransa,eead5cdf6e870b12a8bd1cca3da799dfabb05d8b633024370e6515c78b963aa8,negativo,NEG,0.9095708131790161,0.0709223598241806,0.019506705924868584,0.9095708131790161,0.8386484533548355,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx3uDgmZQhx3Z3VOzt4AaABAg,mapa de poder USAC,mapa de poder USAC,188774473fe1e37f1ac0f07ebf788f55a9b2788b53ee4ada48e86c508c6f0196,neutral,NEU,0.1277405321598053,0.7593331933021545,0.11292629688978195,0.7593331933021545,0.6315926611423492,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx3yIUZXGeiOVESIEl4AaABAg,Que ese diputado que muestre la factura donde diga que de su bolsillo fue pagado??,Que ese diputado que muestre la factura donde diga que de su bolsillo fue pagado??,3f08287328194db2f333c7ab375e402984a52d14b11a93af7e0a58d897ec52c8,neutral,NEU,0.3575282692909241,0.610590398311615,0.03188135474920273,0.610590398311615,0.2530621290206909,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx4dn4xlUl9Jp9QJeJ4AaABAg,Tio berny presidente 2032😁,Tio berny presidente 2032😁,7ec7aa53ae0f6c93c629210ebd1897db1ce50f17ccd8a5c8ad85263eab64520e,neutral,NEU,0.05123072862625122,0.7527900338172913,0.1959792822599411,0.7527900338172913,0.5568107515573502,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx6Wjc02tqpQUBf4NJ4AaABAg,Los hipócritas de la ufm todavía alaban a Milei. Lo primero que haría sería quitar todas las trabas que impiden el libre mercado.,Los hipócritas de la ufm todavía alaban a Milei. Lo primero que haría sería quitar todas las trabas que impiden el libre mercado.,8c4cde19f82e547d7b11f2dff904371d4ae3f3e3da763459e2e6cf401ad5f32a,negativo,NEG,0.9372140169143677,0.05192579701542854,0.010860203765332699,0.9372140169143677,0.8852882198989391,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx74OPnWkWaFjpFuA94AaABAg,"Y será que si ya no se diera esa facilidad de efectivo para gastos de ese tipo, les interesaría seguir siendo diputados. O es por ese estilo de vida lo que les llama la atención ser diputados.","Y será que si ya no se diera esa facilidad de efectivo para gastos de ese tipo, les interesaría seguir siendo diputados. O es por ese estilo de vida lo que les llama la atención ser diputados.",0c146ab357711a819f24fd93d33e169bb4d4071d780a5dfb4b72df9c4253c5c0,negativo,NEG,0.6596590876579285,0.3277987837791443,0.012542118318378925,0.6596590876579285,0.3318603038787842,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx74OPnWkWaFjpFuA94AaABAg.A7ki-1ED5b2A7nIcG2_svP,Cierto.,Cierto.,3a539fbad23f7c9f6871a7d525eaadf583dc771e574cf58b7efd6baf4efeed2e,neutral,NEU,0.2423505336046219,0.47962886095046997,0.2780206501483917,0.47962886095046997,0.20160821080207825,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx7Gvgflw7nQKqoR094AaABAg,"De todo corazon espero que se cumplan todos estos proyectos por el bien de mi gente linda, Dios bendiga a Guatemala.","De todo corazon espero que se cumplan todos estos proyectos por el bien de mi gente linda, Dios bendiga a Guatemala.",b8a8029ad548a717632fe75189b6b8c1b540f6470f3055739ad887f2b0467485,positivo,POS,0.005754450801759958,0.06226214021444321,0.9319833517074585,0.9319833517074585,0.8697212114930153,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx7ezRwB-DpY3VQt754AaABAg,Minusiosas pero a la larga se vuelve millonarios. . Paguen sus almuerzos no se aprovechen del pueblo... casaka.,Minusiosas pero a la larga se vuelve millonarios. . Paguen sus almuerzos no se aprovechen del pueblo... casaka.,a240f054cff898807cfdc2d7aba1ee41b029e1d7f0e8aed508a820d8190c9240,neutral,NEU,0.43467533588409424,0.5273982882499695,0.03792637959122658,0.5273982882499695,0.09272295236587524,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx7j6oWhgfonHPJCdR4AaABAg,Para que participo si el reclama y que a echo por el pais nada,Para que participo si el reclama y que a echo por el pais nada,c79bf6b6b6fe74c9b0621edeed1432186c25711f637b36281b00a2dbedd8884e,negativo,NEG,0.8767416477203369,0.1097024455666542,0.013555922545492649,0.8767416477203369,0.7670392021536827,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx8FxDKPAY-M_JhRgd4AaABAg,"Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹","Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹",a3c9466b381b20a22e77f96989b4033b9dce983ea7d886b2c0302d3c27300e5f,negativo,NEG,0.7945622205734253,0.18282188475131989,0.022615959867835045,0.7945622205734253,0.6117403358221054,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx8vuWdqsWZslsS9R14AaABAg,Excelente nota,Excelente nota,d012907bf8a30f0963d0034e279be93e658c294297945637f32a0447a9c1f2d5,neutral,NEU,0.17326012253761292,0.497119665145874,0.32962021231651306,0.497119665145874,0.16749945282936096,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx90cmhNaRBNDou1BR4AaABAg,Miserables el departamento de seguridad de USA,Miserables el departamento de seguridad de USA,961d6ce46e2402b3536f2297427bfe877326e4ac4781de83e03fabc2048a5a7a,negativo,NEG,0.5452283024787903,0.41383281350135803,0.04093894734978676,0.5452283024787903,0.13139548897743225,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaBaWPRQg7K,"There tired of fraud and corruption and lethal drugs. 
We AMERICANS HAVE VOTED!
you don't like our LAWS lezve!",There tired of fraud and corruption and lethal drugs. We AMERICANS HAVE VOTED! you don't like our LAWS lezve!,7c39dd94c05ac9af661715368dfe8ff8d91a951f9f42bfaada4983c2a341432f,negativo,NEG,0.9414129853248596,0.041059136390686035,0.017527855932712555,0.9414129853248596,0.9003538489341736,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaCnVqXU5cy,"​ @eugeneramirez4405 
Go away, there's no way to prove you're American.","​ @eugeneramirez4405 Go away, there's no way to prove you're American.",a3f64e2b258bdaa12d272f27e72a1f8c1130b11b7416c1351447ba9e3d6ab871,negativo,NEG,0.605147123336792,0.32030004262924194,0.07455287873744965,0.605147123336792,0.28484708070755005,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaCz3GqqPAJ,"​ @rosadiaz6945 
Sure 👌 
Whatever you say!",​ @rosadiaz6945 Sure 👌 Whatever you say!,2b3290d22af7445762f2f01b588122063c35fbd481816c1d9b972102e7e9a063,neutral,NEU,0.05790665000677109,0.5933458805084229,0.34874749183654785,0.5933458805084229,0.244598388671875,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxCKgaQSm13r2z9hFd4AaABAg,"Escuché que solo fingen que las reuniones son virtuales, pero las hacen en un hôtel y encima liquidan los gastos generados 😡","Escuché que solo fingen que las reuniones son virtuales, pero las hacen en un hôtel y encima liquidan los gastos generados 😡",c9e8ecf44f72240060c0f3376553c7f28030c63d45ffc045df11356097a65de1,negativo,NEG,0.839374840259552,0.15473324060440063,0.0058919284492731094,0.839374840259552,0.6846415996551514,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxCT5F3jO763e2aO-t4AaABAg,Dicen quelos van a mandar a africa cuidao paisas,Dicen quelos van a mandar a africa cuidao paisas,6f19d5344b5de1a0b0ab82da1f0bfbffc049f9dd37e0ba4c896e293736bcacdd,negativo,NEG,0.4778705835342407,0.47055989503860474,0.05156950652599335,0.4778705835342407,0.007310688495635986,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxCjFHfuFk1jUGvoIB4AaABAg,"Que bella es la Ciudad de Guatemala, unica en su clase. 
Saludos desde El Salvador 😸","Que bella es la Ciudad de Guatemala, unica en su clase. Saludos desde El Salvador 😸",ec16185498086401e6d2cca8077f2e0d7e9f27f31461dcac7ee897dae7562aaa,positivo,POS,0.0036417690571397543,0.023732630535960197,0.9726256132125854,0.9726256132125854,0.9488929826766253,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxD16VX3BhREOtsuhJ4AaABAg,"Excelente explicación 
Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre
Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente..
Raro..??",Excelente explicación Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente.. Raro..??,4534849b38fdfbb56d2c3bdc1d3c9a88d5684f967616da9199665f23c2b15ac2,negativo,NEG,0.9439845085144043,0.04945532977581024,0.006560175679624081,0.9439845085144043,0.894529178738594,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxDBhcq11EK83DqrSZ4AaABAg,"Excelente nota prensa!!
Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!",Excelente nota prensa!! Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!,84a6398a59538ec90509a0aaf97da3580286308e042b13080817e3308fb94148,positivo,POS,0.013792204670608044,0.18416838347911835,0.802039384841919,0.802039384841919,0.6178710013628006,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxDFo35bUo0APtZcd94AaABAg,"balgame  DIOS   QUE  TAN  ATRASADOS  ESTAN   Y  CUANTO  TIEMPO  PARA  ESTAR  EN  LA  MODERNIDAD OJALA  Y  LO  LOGREN  ,  POR  CUANTOS  PRECIDENTES  TIENE  QUE  PASAR  Y  CONVENSER  PARA  QUE  ESTO  SEA  UNA  REALIDAD","balgame DIOS QUE TAN ATRASADOS ESTAN Y CUANTO TIEMPO PARA ESTAR EN LA MODERNIDAD OJALA Y LO LOGREN , POR CUANTOS PRECIDENTES TIENE QUE PASAR Y CONVENSER PARA QUE ESTO SEA UNA REALIDAD",cf0afe7b6f7fe9e33a6792a7c5a49ccea89be2541071968903b9dbd2b247295e,negativo,NEG,0.8660014867782593,0.12102872878313065,0.01296977698802948,0.8660014867782593,0.7449727579951286,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxEE17R1iQyuDZebVF4AaABAg,TransLadrones ?,TransLadrones ?,07523ca7ade9228b91136f67743d38ca1c35eaa3dd3e43171e30e4f946240ba7,neutral,NEU,0.12275152653455734,0.8171631693840027,0.060085296630859375,0.8171631693840027,0.6944116428494453,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxEE17R1iQyuDZebVF4AaABAg.A_UFk_pMAbMA_VZ_0Vdu89,😂😂,😂😂,2cbfb8514c5cdca6bcecde82b7eaafe3e7e223e46b6750e6a5310d764dc5d47b,neutral,NEU,0.23818501830101013,0.485853910446167,0.27596110105514526,0.485853910446167,0.20989280939102173,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxE_8DGgJmaHaV_WLJ4AaABAg,JAJAJAJA  SE METEN A HACER UN PROYECTO DE FERROCARRIL  A GUATEMALA LA DEJAN COMO ÁFRICA,JAJAJAJA SE METEN A HACER UN PROYECTO DE FERROCARRIL A GUATEMALA LA DEJAN COMO ÁFRICA,06c574d1e9c574e59ece7cff31b80cb82fd56d6fc544a2b6df1ba1ba8652a534,negativo,NEG,0.8476486206054688,0.14026954770088196,0.01208185963332653,0.8476486206054688,0.7073790729045868,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
